RW: 0, -2, 0, 0
LW: 0, 0, 0, 9
RW: 0, -2, 0, 0
LW: 0, 0, 0, 9
RW: 0, -2, 0, 0
LW: 0, 0, 0, 9
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 0, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 1, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 1, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 1, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 1, -6847
LW: 0, 9, 0, -6838
RW: 0, 16, 1, -6847
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 0, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 12, 1, -6838
RW: 0, 2, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 12, 1, -6838
LW: 0, 5, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 1, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 2, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 2, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 2, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 2, -6819
RW: 0, 5, 2, -6829
LW: 0, 14, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 14, 2, -6829
LW: 0, 7, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 2, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 2, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 3, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 3, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 3, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 3, -6819
RW: 0, 17, 3, -6829
LW: 0, 17, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 3, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 3, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6819
LW: 0, 10, 4, -6800
RW: 0, 10, 4, -6811
LW: 0, 10, 4, -6791
RW: 0, 10, 4, -6811
LW: 0, 10, 4, -6791
RW: 0, 10, 4, -6811
LW: 0, 10, 4, -6791
