LW: 0, 47, 58, 400
RW: 0, 47, 58, 428
LW: 0, 47, 58, 400
RW: 0, 47, 59, 428
LW: 0, 47, 59, 400
RW: 0, 47, 59, 428
LW: 0, 47, 59, 400
RW: 0, 47, 60, 428
LW: 0, 47, 59, 400
RW: 0, 47, 60, 428
LW: 0, 47, 60, 400
RW: 0, 47, 60, 428
LW: 0, 47, 60, 400
RW: 0, 47, 60, 428
LW: 0, 47, 60, 400
RW: 0, 47, 61, 428
LW: 0, 47, 61, 400
RW: 0, 47, 61, 428
LW: 0, 47, 61, 400
RW: 0, 47, 62, 428
LW: 0, 47, 61, 400
RW: 0, 47, 62, 428
LW: 0, 47, 61, 400
RW: 0, 47, 62, 428
LW: 0, 47, 61, 400
RW: 0, 47, 62, 428
LW: 0, 47, 62, 400
RW: 0, 47, 62, 428
LW: 0, 47, 62, 400
RW: 0, 47, 63, 428
LW: 0, 47, 62, 400
RW: 0, 47, 63, 428
LW: 0, 47, 63, 400
RW: 0, 38, 64, 436
LW: 0, 38, 63, 408
RW: 0, 38, 64, 436
LW: 0, 38, 63, 408
RW: 0, 38, 64, 436
LW: 0, 38, 63, 408
RW: 0, 38, 64, 436
LW: 0, 38, 63, 408
RW: 0, 38, 64, 436
LW: 0, 38, 64, 408
RW: 0, 38, 65, 436
LW: 0, 38, 64, 408
RW: 0, 38, 65, 436
LW: 0, 38, 64, 408
RW: 0, 38, 66, 436
LW: 0, 38, 65, 408
RW: 0, 38, 66, 436
LW: 0, 38, 65, 408
RW: 0, 38, 66, 436
LW: 0, 38, 65, 408
RW: 0, 38, 66, 436
LW: 0, 38, 65, 408
RW: 0, 38, 67, 436
LW: 0, 38, 66, 408
RW: 0, 38, 67, 436
LW: 0, 38, 66, 408
RW: 0, 38, 68, 436
LW: 0, 38, 66, 408
RW: 0, 38, 68, 436
LW: 0, 38, 67, 408
RW: 0, 38, 68, 436
LW: 0, 38, 67, 408
RW: 0, 38, 68, 436
LW: 0, 38, 67, 408
RW: 0, 38, 68, 447
LW: 0, 45, 67, 409
RW: 0, 35, 69, 447
LW: 0, 45, 68, 409
RW: 0, 35, 69, 447
LW: 0, 45, 68, 409
RW: 0, 35, 70, 447
LW: 0, 45, 68, 409
RW: 0, 35, 70, 447
LW: 0, 45, 69, 409
RW: 0, 35, 70, 447
LW: 0, 45, 69, 409
RW: 0, 35, 70, 447
LW: 0, 45, 69, 409
RW: 0, 35, 71, 447
LW: 0, 45, 69, 409
RW: 0, 35, 71, 447
LW: 0, 45, 69, 409
RW: 0, 35, 71, 447
LW: 0, 45, 70, 409
RW: 0, 35, 72, 447
LW: 0, 45, 70, 409
RW: 0, 35, 72, 447
LW: 0, 45, 70, 409
RW: 0, 35, 72, 447
LW: 0, 45, 71, 409
RW: 0, 35, 72, 447
LW: 0, 45, 71, 409
RW: 0, 35, 73, 447
LW: 0, 45, 71, 409
RW: 0, 35, 73, 447
LW: 0, 45, 71, 409
RW: 0, 35, 74, 447
LW: 0, 45, 71, 409
RW: 0, 35, 74, 447
LW: 0, 45, 72, 409
RW: 0, 35, 74, 447
LW: 0, 35, 72, 418
RW: 0, 23, 74, 464
LW: 0, 35, 72, 418
RW: 0, 23, 74, 464
LW: 0, 35, 73, 418
RW: 0, 23, 75, 464
LW: 0, 35, 73, 418
RW: 0, 23, 75, 464
LW: 0, 35, 73, 418
RW: 0, 23, 76, 464
LW: 0, 35, 73, 418
RW: 0, 23, 76, 464
LW: 0, 35, 73, 418
RW: 0, 23, 76, 464
LW: 0, 35, 74, 418
RW: 0, 23, 76, 464
LW: 0, 35, 74, 418
RW: 0, 23, 76, 464
LW: 0, 35, 74, 418
RW: 0, 23, 77, 464
LW: 0, 35, 75, 418
RW: 0, 23, 77, 464
LW: 0, 35, 75, 418
RW: 0, 23, 78, 464
LW: 0, 35, 75, 418
RW: 0, 23, 78, 464
LW: 0, 35, 75, 418
RW: 0, 23, 78, 464
LW: 0, 35, 75, 418
RW: 0, 23, 78, 464
LW: 0, 35, 76, 418
RW: 0, 23, 78, 464
LW: 0, 35, 76, 418
RW: 0, 23, 79, 464
LW: 0, 35, 76, 418
RW: 0, 23, 79, 464
LW: 0, 42, 77, 426
RW: 0, 37, 80, 473
LW: 0, 42, 77, 426
RW: 0, 37, 80, 473
LW: 0, 42, 77, 426
RW: 0, 37, 80, 473
LW: 0, 42, 77, 426
RW: 0, 37, 80, 473
LW: 0, 42, 77, 426
